,Zimbabwe,source,target,value
508,Angola,Malignant neoplasms,Testicular cancer,0.0
509,Angola,Malignant neoplasms,Kidney cancer,0.0
510,Angola,Malignant neoplasms,Bladder cancer,0.1
511,Angola,Malignant neoplasms,Brain and nervous system cancers,0.1
512,Angola,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
513,Angola,Malignant neoplasms,Larynx cancer,0.1
514,Angola,Malignant neoplasms,Thyroid cancer,0.0
515,Angola,Malignant neoplasms,Mesothelioma,0.0
516,Angola,Malignant neoplasms,"Lymphomas, multiple myeloma",0.3
517,Angola,Malignant neoplasms,Leukaemia,0.2
518,Angola,Malignant neoplasms,Other malignant neoplasms,0.6
519,Angola,Noncommunicable diseases,Other neoplasms,0.0
521,Angola,Noncommunicable diseases,Diabetes mellitus,2.7
523,Angola,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.0
525,Angola,"Endocrine, blood, immune disorders",Thalassaemias,0.0
526,Angola,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.5
527,Angola,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.1
528,Angola,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.4
529,Angola,Noncommunicable diseases,Mental and substance use disorders,0.4
531,Angola,Mental and substance use disorders,Depressive disorders,0.0
532,Angola,Mental and substance use disorders,Bipolar disorder,0.0
533,Angola,Mental and substance use disorders,Schizophrenia,0.0
534,Angola,Mental and substance use disorders,Alcohol use disorders,0.1
535,Angola,Mental and substance use disorders,Drug use disorders,0.2
536,Angola,Mental and substance use disorders,Anxiety disorders,0.0
537,Angola,Mental and substance use disorders,Eating disorders,0.0
538,Angola,Mental and substance use disorders,Autism and Asperger syndrome,0.0
539,Angola,Mental and substance use disorders,Childhood behavioural disorders,0.0
540,Angola,Mental and substance use disorders,Idiopathic intellectual disability,0.0
541,Angola,Mental and substance use disorders,Other mental and behavioural disorders,0.0
542,Angola,Noncommunicable diseases,Neurological conditions,1.5
544,Angola,Neurological conditions,Alzheimer disease and other dementias,0.5
545,Angola,Neurological conditions,Parkinson disease,0.2
546,Angola,Neurological conditions,Epilepsy,0.6
547,Angola,Neurological conditions,Multiple sclerosis,0.0
548,Angola,Neurological conditions,Migraine,0.0
549,Angola,Neurological conditions,Non-migraine headache,0.0
550,Angola,Neurological conditions,Other neurological conditions,0.2
551,Angola,Noncommunicable diseases,Sense organ diseases,0.0
553,Angola,Noncommunicable diseases,Cardiovascular diseases,20.6
555,Angola,Cardiovascular diseases,Rheumatic heart disease,0.5
556,Angola,Cardiovascular diseases,Hypertensive heart disease,2.9
557,Angola,Cardiovascular diseases,Ischaemic heart disease,6.8
558,Angola,Cardiovascular diseases,Stroke,8.4
559,Angola,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.9
560,Angola,Cardiovascular diseases,Other circulatory diseases,1.1
561,Angola,Noncommunicable diseases,Respiratory diseases,4.6
563,Angola,Respiratory diseases,Chronic obstructive pulmonary disease,2.2
564,Angola,Respiratory diseases,Asthma,2.2
565,Angola,Respiratory diseases,Other respiratory diseases,0.2
566,Angola,Noncommunicable diseases,Digestive diseases,7.2
568,Angola,Digestive diseases,Peptic ulcer disease,0.6
569,Angola,Digestive diseases,Cirrhosis of the liver,4.4
570,Angola,Digestive diseases,Appendicitis,0.2
571,Angola,Digestive diseases,Gastritis and duodenitis,0.2
572,Angola,Digestive diseases,Paralytic ileus and intestinal obstruction,0.7
573,Angola,Digestive diseases,Inflammatory bowel disease,0.1
574,Angola,Digestive diseases,Gallbladder and biliary diseases,0.2
575,Angola,Digestive diseases,Pancreatitis,0.1
576,Angola,Digestive diseases,Other digestive diseases,0.7
577,Angola,Noncommunicable diseases,Genitourinary diseases,2.5
579,Angola,Genitourinary diseases,Kidney diseases,1.9
580,Angola,Genitourinary diseases,Benign prostatic hyperplasia,0.0
581,Angola,Genitourinary diseases,Urolithiasis,0.0
582,Angola,Genitourinary diseases,Other urinary diseases,0.6
583,Angola,Genitourinary diseases,Infertility,0.0
584,Angola,Genitourinary diseases,Gynecological diseases,0.0
585,Angola,Noncommunicable diseases,Skin diseases,0.1
587,Angola,Noncommunicable diseases,Musculoskeletal diseases,0.1
589,Angola,Musculoskeletal diseases,Rheumatoid arthritis,0.0
590,Angola,Musculoskeletal diseases,Osteoarthritis,0.0
591,Angola,Musculoskeletal diseases,Gout,0.0
592,Angola,Musculoskeletal diseases,Back and neck pain,0.0
593,Angola,Musculoskeletal diseases,Other musculoskeletal disorders,0.1
594,Angola,Noncommunicable diseases,Congenital anomalies,6.5
596,Angola,Congenital anomalies,Neural tube defects,2.3
597,Angola,Congenital anomalies,Cleft lip and cleft palate,0.0
598,Angola,Congenital anomalies,Down syndrome,0.2
599,Angola,Congenital anomalies,Congenital heart anomalies,1.3
600,Angola,Congenital anomalies,Other chromosomal anomalies,0.2
601,Angola,Congenital anomalies,Other congenital anomalies,2.5
602,Angola,Noncommunicable diseases,Oral conditions,0.0
604,Antigua and Barbuda,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
605,Antigua and Barbuda,All Causes,Noncommunicable diseases,0.3
606,Antigua and Barbuda,All Causes,Injuries,0.0
609,Antigua and Barbuda,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
611,Antigua and Barbuda,Infectious and parasitic diseases,Tuberculosis,0.0
612,Antigua and Barbuda,Infectious and parasitic diseases,STDs excluding HIV,0.0
613,Antigua and Barbuda,Infectious and parasitic diseases,HIV/AIDS,0.0
614,Antigua and Barbuda,Infectious and parasitic diseases,Diarrhoeal diseases,0.0
615,Antigua and Barbuda,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
616,Antigua and Barbuda,Infectious and parasitic diseases,Meningitis,0.0
617,Antigua and Barbuda,Infectious and parasitic diseases,Encephalitis,0.0
618,Antigua and Barbuda,Infectious and parasitic diseases,Hepatitis,0.0
619,Antigua and Barbuda,Infectious and parasitic diseases,Parasitic and vector diseases,0.0
620,Antigua and Barbuda,Infectious and parasitic diseases,Intestinal nematode infections,0.0
621,Antigua and Barbuda,Infectious and parasitic diseases,Leprosy,0.0
622,Antigua and Barbuda,Infectious and parasitic diseases,Other infectious diseases,0.0
623,Antigua and Barbuda,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.0
625,Antigua and Barbuda,Respiratory Infectious ,Lower respiratory infections,0.0
626,Antigua and Barbuda,Respiratory Infectious ,Upper respiratory infections,0.0
627,Antigua and Barbuda,Respiratory Infectious ,Otitis media,0.0
628,Antigua and Barbuda,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
630,Antigua and Barbuda,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
632,Antigua and Barbuda,Neonatal conditions,Preterm birth complications,0.0
633,Antigua and Barbuda,Neonatal conditions,Birth asphyxia and birth trauma,0.0
634,Antigua and Barbuda,Neonatal conditions,Neonatal sepsis and infections,0.0
635,Antigua and Barbuda,Neonatal conditions,Other neonatal conditions,0.0
636,Antigua and Barbuda,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
638,Antigua and Barbuda,Nutritional deficiencies,Protein-energy malnutrition,0.0
639,Antigua and Barbuda,Nutritional deficiencies,Iodine deficiency,0.0
640,Antigua and Barbuda,Nutritional deficiencies,Vitamin A deficiency,0.0
641,Antigua and Barbuda,Nutritional deficiencies,Iron-deficiency anaemia,0.0
642,Antigua and Barbuda,Nutritional deficiencies,Other nutritional deficiencies,0.0
644,Antigua and Barbuda,Noncommunicable diseases,Malignant neoplasms,0.1
646,Antigua and Barbuda,Malignant neoplasms,Mouth and oropharynx cancers,0.0
647,Antigua and Barbuda,Malignant neoplasms,Oesophagus cancer,0.0
648,Antigua and Barbuda,Malignant neoplasms,Stomach cancer,0.0
649,Antigua and Barbuda,Malignant neoplasms,Colon and rectum cancers,0.0
650,Antigua and Barbuda,Malignant neoplasms,Liver cancer,0.0
651,Antigua and Barbuda,Malignant neoplasms,Pancreas cancer,0.0
652,Antigua and Barbuda,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.0
653,Antigua and Barbuda,Malignant neoplasms,Melanoma and other skin cancers,0.0
654,Antigua and Barbuda,Malignant neoplasms,Breast cancer,0.0
655,Antigua and Barbuda,Malignant neoplasms,Cervix uteri cancer,0.0
656,Antigua and Barbuda,Malignant neoplasms,Corpus uteri cancer,0.0
657,Antigua and Barbuda,Malignant neoplasms,Ovary cancer,0.0
658,Antigua and Barbuda,Malignant neoplasms,Prostate cancer,0.0
659,Antigua and Barbuda,Malignant neoplasms,Testicular cancer,0.0
660,Antigua and Barbuda,Malignant neoplasms,Kidney cancer,0.0
661,Antigua and Barbuda,Malignant neoplasms,Bladder cancer,0.0
662,Antigua and Barbuda,Malignant neoplasms,Brain and nervous system cancers,0.0
663,Antigua and Barbuda,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
664,Antigua and Barbuda,Malignant neoplasms,Larynx cancer,0.0
665,Antigua and Barbuda,Malignant neoplasms,Thyroid cancer,0.0
666,Antigua and Barbuda,Malignant neoplasms,Mesothelioma,0.0
667,Antigua and Barbuda,Malignant neoplasms,"Lymphomas, multiple myeloma",0.0
668,Antigua and Barbuda,Malignant neoplasms,Leukaemia,0.0
669,Antigua and Barbuda,Malignant neoplasms,Other malignant neoplasms,0.0
670,Antigua and Barbuda,Noncommunicable diseases,Other neoplasms,0.0
672,Antigua and Barbuda,Noncommunicable diseases,Diabetes mellitus,0.0
674,Antigua and Barbuda,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
676,Antigua and Barbuda,"Endocrine, blood, immune disorders",Thalassaemias,0.0
677,Antigua and Barbuda,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
678,Antigua and Barbuda,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
679,Antigua and Barbuda,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
680,Antigua and Barbuda,Noncommunicable diseases,Mental and substance use disorders,0.0
682,Antigua and Barbuda,Mental and substance use disorders,Depressive disorders,0.0
683,Antigua and Barbuda,Mental and substance use disorders,Bipolar disorder,0.0
684,Antigua and Barbuda,Mental and substance use disorders,Schizophrenia,0.0
685,Antigua and Barbuda,Mental and substance use disorders,Alcohol use disorders,0.0
686,Antigua and Barbuda,Mental and substance use disorders,Drug use disorders,0.0
687,Antigua and Barbuda,Mental and substance use disorders,Anxiety disorders,0.0
688,Antigua and Barbuda,Mental and substance use disorders,Eating disorders,0.0
689,Antigua and Barbuda,Mental and substance use disorders,Autism and Asperger syndrome,0.0
690,Antigua and Barbuda,Mental and substance use disorders,Childhood behavioural disorders,0.0
691,Antigua and Barbuda,Mental and substance use disorders,Idiopathic intellectual disability,0.0
692,Antigua and Barbuda,Mental and substance use disorders,Other mental and behavioural disorders,0.0
693,Antigua and Barbuda,Noncommunicable diseases,Neurological conditions,0.0
695,Antigua and Barbuda,Neurological conditions,Alzheimer disease and other dementias,0.0
696,Antigua and Barbuda,Neurological conditions,Parkinson disease,0.0
697,Antigua and Barbuda,Neurological conditions,Epilepsy,0.0
698,Antigua and Barbuda,Neurological conditions,Multiple sclerosis,0.0
699,Antigua and Barbuda,Neurological conditions,Migraine,0.0
700,Antigua and Barbuda,Neurological conditions,Non-migraine headache,0.0
701,Antigua and Barbuda,Neurological conditions,Other neurological conditions,0.0
702,Antigua and Barbuda,Noncommunicable diseases,Sense organ diseases,0.0
704,Antigua and Barbuda,Noncommunicable diseases,Cardiovascular diseases,0.1
706,Antigua and Barbuda,Cardiovascular diseases,Rheumatic heart disease,0.0
707,Antigua and Barbuda,Cardiovascular diseases,Hypertensive heart disease,0.0
708,Antigua and Barbuda,Cardiovascular diseases,Ischaemic heart disease,0.1
709,Antigua and Barbuda,Cardiovascular diseases,Stroke,0.0
710,Antigua and Barbuda,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.0
711,Antigua and Barbuda,Cardiovascular diseases,Other circulatory diseases,0.0
712,Antigua and Barbuda,Noncommunicable diseases,Respiratory diseases,0.0
714,Antigua and Barbuda,Respiratory diseases,Chronic obstructive pulmonary disease,0.0
715,Antigua and Barbuda,Respiratory diseases,Asthma,0.0
716,Antigua and Barbuda,Respiratory diseases,Other respiratory diseases,0.0
717,Antigua and Barbuda,Noncommunicable diseases,Digestive diseases,0.0
719,Antigua and Barbuda,Digestive diseases,Peptic ulcer disease,0.0
720,Antigua and Barbuda,Digestive diseases,Cirrhosis of the liver,0.0
721,Antigua and Barbuda,Digestive diseases,Appendicitis,0.0
722,Antigua and Barbuda,Digestive diseases,Gastritis and duodenitis,0.0
723,Antigua and Barbuda,Digestive diseases,Paralytic ileus and intestinal obstruction,0.0
724,Antigua and Barbuda,Digestive diseases,Inflammatory bowel disease,0.0
725,Antigua and Barbuda,Digestive diseases,Gallbladder and biliary diseases,0.0
726,Antigua and Barbuda,Digestive diseases,Pancreatitis,0.0
727,Antigua and Barbuda,Digestive diseases,Other digestive diseases,0.0
728,Antigua and Barbuda,Noncommunicable diseases,Genitourinary diseases,0.0
730,Antigua and Barbuda,Genitourinary diseases,Kidney diseases,0.0
731,Antigua and Barbuda,Genitourinary diseases,Benign prostatic hyperplasia,0.0
732,Antigua and Barbuda,Genitourinary diseases,Urolithiasis,0.0
733,Antigua and Barbuda,Genitourinary diseases,Other urinary diseases,0.0
734,Antigua and Barbuda,Genitourinary diseases,Infertility,0.0
735,Antigua and Barbuda,Genitourinary diseases,Gynecological diseases,0.0
736,Antigua and Barbuda,Noncommunicable diseases,Skin diseases,0.0
738,Antigua and Barbuda,Noncommunicable diseases,Musculoskeletal diseases,0.0
740,Antigua and Barbuda,Musculoskeletal diseases,Rheumatoid arthritis,0.0
741,Antigua and Barbuda,Musculoskeletal diseases,Osteoarthritis,0.0
742,Antigua and Barbuda,Musculoskeletal diseases,Gout,0.0
743,Antigua and Barbuda,Musculoskeletal diseases,Back and neck pain,0.0
744,Antigua and Barbuda,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
745,Antigua and Barbuda,Noncommunicable diseases,Congenital anomalies,0.0
747,Antigua and Barbuda,Congenital anomalies,Neural tube defects,0.0
748,Antigua and Barbuda,Congenital anomalies,Cleft lip and cleft palate,0.0
749,Antigua and Barbuda,Congenital anomalies,Down syndrome,0.0
750,Antigua and Barbuda,Congenital anomalies,Congenital heart anomalies,0.0
751,Antigua and Barbuda,Congenital anomalies,Other chromosomal anomalies,0.0
752,Antigua and Barbuda,Congenital anomalies,Other congenital anomalies,0.0
753,Antigua and Barbuda,Noncommunicable diseases,Oral conditions,0.0
755,Argentina,All Causes,"Communicable, maternal, perinatal and nutritional conditions",34.0
756,Argentina,All Causes,Noncommunicable diseases,223.7
757,Argentina,All Causes,Injuries,19.4
760,Argentina,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,14.4
762,Argentina,Infectious and parasitic diseases,Tuberculosis,0.9
763,Argentina,Infectious and parasitic diseases,STDs excluding HIV,0.0
764,Argentina,Infectious and parasitic diseases,HIV/AIDS,1.6
765,Argentina,Infectious and parasitic diseases,Diarrhoeal diseases,0.5
766,Argentina,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
767,Argentina,Infectious and parasitic diseases,Meningitis,0.5
768,Argentina,Infectious and parasitic diseases,Encephalitis,0.0
769,Argentina,Infectious and parasitic diseases,Hepatitis,1.4
770,Argentina,Infectious and parasitic diseases,Parasitic and vector diseases,2.8
771,Argentina,Infectious and parasitic diseases,Intestinal nematode infections,0.0
772,Argentina,Infectious and parasitic diseases,Leprosy,0.0
773,Argentina,Infectious and parasitic diseases,Other infectious diseases,6.5
774,Argentina,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,11.3
776,Argentina,Respiratory Infectious ,Lower respiratory infections,11.2
777,Argentina,Respiratory Infectious ,Upper respiratory infections,0.0
778,Argentina,Respiratory Infectious ,Otitis media,0.0
779,Argentina,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.5
