,Zimbabwe,source,target,value
456,Belgium,Noncommunicable diseases,Skin diseases,0.5
457,Belgium,Noncommunicable diseases,Musculoskeletal diseases,0.5
458,Belgium,Noncommunicable diseases,Congenital anomalies,0.3
459,Belgium,Noncommunicable diseases,Oral conditions,0.0
460,Belgium,Noncommunicable diseases,Sudden infant death syndrome,0.1
462,Belgium,Injuries,Unintentional injuries,4.4
463,Belgium,Injuries,Intentional injuries,2.5
464,Belize,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.3
465,Belize,All Causes,Noncommunicable diseases,0.8
466,Belize,All Causes,Injuries,0.2
468,Belize,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.1
469,Belize,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.1
470,Belize,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
471,Belize,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
472,Belize,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
474,Belize,Noncommunicable diseases,Malignant neoplasms,0.1
475,Belize,Noncommunicable diseases,Other neoplasms,0.0
476,Belize,Noncommunicable diseases,Diabetes mellitus,0.1
477,Belize,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
478,Belize,Noncommunicable diseases,Mental and substance use disorders,0.0
479,Belize,Noncommunicable diseases,Neurological conditions,0.0
480,Belize,Noncommunicable diseases,Sense organ diseases,0.0
481,Belize,Noncommunicable diseases,Cardiovascular diseases,0.3
482,Belize,Noncommunicable diseases,Respiratory diseases,0.0
483,Belize,Noncommunicable diseases,Digestive diseases,0.1
484,Belize,Noncommunicable diseases,Genitourinary diseases,0.1
485,Belize,Noncommunicable diseases,Skin diseases,0.0
486,Belize,Noncommunicable diseases,Musculoskeletal diseases,0.0
487,Belize,Noncommunicable diseases,Congenital anomalies,0.0
488,Belize,Noncommunicable diseases,Oral conditions,0.0
489,Belize,Noncommunicable diseases,Sudden infant death syndrome,0.0
491,Belize,Injuries,Unintentional injuries,0.2
492,Belize,Injuries,Intentional injuries,0.1
493,Benin,All Causes,"Communicable, maternal, perinatal and nutritional conditions",51.7
494,Benin,All Causes,Noncommunicable diseases,23.8
495,Benin,All Causes,Injuries,5.9
497,Benin,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,29.0
498,Benin,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,9.8
499,Benin,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,1.2
500,Benin,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,10.3
501,Benin,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,1.4
503,Benin,Noncommunicable diseases,Malignant neoplasms,3.2
504,Benin,Noncommunicable diseases,Other neoplasms,0.0
505,Benin,Noncommunicable diseases,Diabetes mellitus,1.1
506,Benin,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.1
507,Benin,Noncommunicable diseases,Mental and substance use disorders,0.1
508,Benin,Noncommunicable diseases,Neurological conditions,0.8
509,Benin,Noncommunicable diseases,Sense organ diseases,0.0
510,Benin,Noncommunicable diseases,Cardiovascular diseases,9.4
511,Benin,Noncommunicable diseases,Respiratory diseases,1.7
512,Benin,Noncommunicable diseases,Digestive diseases,3.2
513,Benin,Noncommunicable diseases,Genitourinary diseases,1.4
514,Benin,Noncommunicable diseases,Skin diseases,0.1
515,Benin,Noncommunicable diseases,Musculoskeletal diseases,0.0
516,Benin,Noncommunicable diseases,Congenital anomalies,1.4
517,Benin,Noncommunicable diseases,Oral conditions,0.0
518,Benin,Noncommunicable diseases,Sudden infant death syndrome,0.1
520,Benin,Injuries,Unintentional injuries,4.8
521,Benin,Injuries,Intentional injuries,1.1
522,Bhutan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",1.6
523,Bhutan,All Causes,Noncommunicable diseases,1.9
524,Bhutan,All Causes,Injuries,0.5
526,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.8
527,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.4
528,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
529,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.4
530,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
532,Bhutan,Noncommunicable diseases,Malignant neoplasms,0.3
533,Bhutan,Noncommunicable diseases,Other neoplasms,0.0
534,Bhutan,Noncommunicable diseases,Diabetes mellitus,0.1
535,Bhutan,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
536,Bhutan,Noncommunicable diseases,Mental and substance use disorders,0.0
537,Bhutan,Noncommunicable diseases,Neurological conditions,0.1
538,Bhutan,Noncommunicable diseases,Sense organ diseases,0.0
539,Bhutan,Noncommunicable diseases,Cardiovascular diseases,0.7
540,Bhutan,Noncommunicable diseases,Respiratory diseases,0.4
541,Bhutan,Noncommunicable diseases,Digestive diseases,0.2
542,Bhutan,Noncommunicable diseases,Genitourinary diseases,0.1
543,Bhutan,Noncommunicable diseases,Skin diseases,0.0
544,Bhutan,Noncommunicable diseases,Musculoskeletal diseases,0.0
545,Bhutan,Noncommunicable diseases,Congenital anomalies,0.1
546,Bhutan,Noncommunicable diseases,Oral conditions,0.0
547,Bhutan,Noncommunicable diseases,Sudden infant death syndrome,0.0
549,Bhutan,Injuries,Unintentional injuries,0.4
550,Bhutan,Injuries,Intentional injuries,0.0
551,Bolivia (Plurinational State of),All Causes,"Communicable, maternal, perinatal and nutritional conditions",25.6
552,Bolivia (Plurinational State of),All Causes,Noncommunicable diseases,35.6
553,Bolivia (Plurinational State of),All Causes,Injuries,5.7
555,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,9.6
556,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,7.6
557,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.5
558,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,6.6
559,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,1.3
561,Bolivia (Plurinational State of),Noncommunicable diseases,Malignant neoplasms,5.9
562,Bolivia (Plurinational State of),Noncommunicable diseases,Other neoplasms,0.0
563,Bolivia (Plurinational State of),Noncommunicable diseases,Diabetes mellitus,2.5
564,Bolivia (Plurinational State of),Noncommunicable diseases,"Endocrine, blood, immune disorders",0.3
565,Bolivia (Plurinational State of),Noncommunicable diseases,Mental and substance use disorders,0.5
566,Bolivia (Plurinational State of),Noncommunicable diseases,Neurological conditions,1.5
567,Bolivia (Plurinational State of),Noncommunicable diseases,Sense organ diseases,0.0
568,Bolivia (Plurinational State of),Noncommunicable diseases,Cardiovascular diseases,12.5
569,Bolivia (Plurinational State of),Noncommunicable diseases,Respiratory diseases,2.8
570,Bolivia (Plurinational State of),Noncommunicable diseases,Digestive diseases,4.9
571,Bolivia (Plurinational State of),Noncommunicable diseases,Genitourinary diseases,2.8
572,Bolivia (Plurinational State of),Noncommunicable diseases,Skin diseases,0.0
573,Bolivia (Plurinational State of),Noncommunicable diseases,Musculoskeletal diseases,0.1
574,Bolivia (Plurinational State of),Noncommunicable diseases,Congenital anomalies,1.8
575,Bolivia (Plurinational State of),Noncommunicable diseases,Oral conditions,0.0
576,Bolivia (Plurinational State of),Noncommunicable diseases,Sudden infant death syndrome,0.1
578,Bolivia (Plurinational State of),Injuries,Unintentional injuries,4.5
579,Bolivia (Plurinational State of),Injuries,Intentional injuries,1.2
580,Bosnia and Herzegovina,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.9
581,Bosnia and Herzegovina,All Causes,Noncommunicable diseases,25.7
582,Bosnia and Herzegovina,All Causes,Injuries,1.8
584,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.3
585,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.4
586,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
587,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
588,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
590,Bosnia and Herzegovina,Noncommunicable diseases,Malignant neoplasms,5.9
591,Bosnia and Herzegovina,Noncommunicable diseases,Other neoplasms,0.0
592,Bosnia and Herzegovina,Noncommunicable diseases,Diabetes mellitus,0.9
593,Bosnia and Herzegovina,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
594,Bosnia and Herzegovina,Noncommunicable diseases,Mental and substance use disorders,0.2
595,Bosnia and Herzegovina,Noncommunicable diseases,Neurological conditions,1.0
596,Bosnia and Herzegovina,Noncommunicable diseases,Sense organ diseases,0.0
597,Bosnia and Herzegovina,Noncommunicable diseases,Cardiovascular diseases,14.7
598,Bosnia and Herzegovina,Noncommunicable diseases,Respiratory diseases,1.1
599,Bosnia and Herzegovina,Noncommunicable diseases,Digestive diseases,1.2
600,Bosnia and Herzegovina,Noncommunicable diseases,Genitourinary diseases,0.5
601,Bosnia and Herzegovina,Noncommunicable diseases,Skin diseases,0.0
602,Bosnia and Herzegovina,Noncommunicable diseases,Musculoskeletal diseases,0.0
603,Bosnia and Herzegovina,Noncommunicable diseases,Congenital anomalies,0.1
604,Bosnia and Herzegovina,Noncommunicable diseases,Oral conditions,0.0
605,Bosnia and Herzegovina,Noncommunicable diseases,Sudden infant death syndrome,0.0
607,Bosnia and Herzegovina,Injuries,Unintentional injuries,1.3
608,Bosnia and Herzegovina,Injuries,Intentional injuries,0.4
609,Botswana,All Causes,"Communicable, maternal, perinatal and nutritional conditions",19.0
610,Botswana,All Causes,Noncommunicable diseases,7.7
611,Botswana,All Causes,Injuries,2.1
613,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,16.6
614,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.8
615,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
616,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.3
617,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.2
619,Botswana,Noncommunicable diseases,Malignant neoplasms,0.7
620,Botswana,Noncommunicable diseases,Other neoplasms,0.0
621,Botswana,Noncommunicable diseases,Diabetes mellitus,0.8
622,Botswana,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
623,Botswana,Noncommunicable diseases,Mental and substance use disorders,0.1
624,Botswana,Noncommunicable diseases,Neurological conditions,0.2
625,Botswana,Noncommunicable diseases,Sense organ diseases,0.0
626,Botswana,Noncommunicable diseases,Cardiovascular diseases,3.4
627,Botswana,Noncommunicable diseases,Respiratory diseases,0.9
628,Botswana,Noncommunicable diseases,Digestive diseases,1.1
629,Botswana,Noncommunicable diseases,Genitourinary diseases,0.4
630,Botswana,Noncommunicable diseases,Skin diseases,0.0
631,Botswana,Noncommunicable diseases,Musculoskeletal diseases,0.0
632,Botswana,Noncommunicable diseases,Congenital anomalies,0.1
633,Botswana,Noncommunicable diseases,Oral conditions,0.0
634,Botswana,Noncommunicable diseases,Sudden infant death syndrome,0.0
636,Botswana,Injuries,Unintentional injuries,1.3
637,Botswana,Injuries,Intentional injuries,0.8
638,Brazil,All Causes,"Communicable, maternal, perinatal and nutritional conditions",178.5
639,Brazil,All Causes,Noncommunicable diseases,685.3
640,Brazil,All Causes,Injuries,127.4
642,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,61.0
643,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,46.1
644,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2.1
645,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,55.5
646,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,13.7
648,Brazil,Noncommunicable diseases,Malignant neoplasms,142.3
649,Brazil,Noncommunicable diseases,Other neoplasms,1.6
650,Brazil,Noncommunicable diseases,Diabetes mellitus,35.4
651,Brazil,Noncommunicable diseases,"Endocrine, blood, immune disorders",9.7
652,Brazil,Noncommunicable diseases,Mental and substance use disorders,7.0
653,Brazil,Noncommunicable diseases,Neurological conditions,11.9
654,Brazil,Noncommunicable diseases,Sense organ diseases,0.0
655,Brazil,Noncommunicable diseases,Cardiovascular diseases,300.6
656,Brazil,Noncommunicable diseases,Respiratory diseases,77.8
657,Brazil,Noncommunicable diseases,Digestive diseases,50.9
658,Brazil,Noncommunicable diseases,Genitourinary diseases,23.3
659,Brazil,Noncommunicable diseases,Skin diseases,2.1
660,Brazil,Noncommunicable diseases,Musculoskeletal diseases,2.8
661,Brazil,Noncommunicable diseases,Congenital anomalies,19.4
662,Brazil,Noncommunicable diseases,Oral conditions,0.0
663,Brazil,Noncommunicable diseases,Sudden infant death syndrome,0.4
665,Brazil,Injuries,Unintentional injuries,63.8
666,Brazil,Injuries,Intentional injuries,63.5
667,Brunei Darussalam,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
668,Brunei Darussalam,All Causes,Noncommunicable diseases,0.9
669,Brunei Darussalam,All Causes,Injuries,0.1
671,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
672,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.0
673,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
674,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
675,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
677,Brunei Darussalam,Noncommunicable diseases,Malignant neoplasms,0.2
678,Brunei Darussalam,Noncommunicable diseases,Other neoplasms,0.0
679,Brunei Darussalam,Noncommunicable diseases,Diabetes mellitus,0.1
680,Brunei Darussalam,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
681,Brunei Darussalam,Noncommunicable diseases,Mental and substance use disorders,0.0
682,Brunei Darussalam,Noncommunicable diseases,Neurological conditions,0.0
683,Brunei Darussalam,Noncommunicable diseases,Sense organ diseases,0.0
684,Brunei Darussalam,Noncommunicable diseases,Cardiovascular diseases,0.3
685,Brunei Darussalam,Noncommunicable diseases,Respiratory diseases,0.1
686,Brunei Darussalam,Noncommunicable diseases,Digestive diseases,0.0
687,Brunei Darussalam,Noncommunicable diseases,Genitourinary diseases,0.1
688,Brunei Darussalam,Noncommunicable diseases,Skin diseases,0.0
689,Brunei Darussalam,Noncommunicable diseases,Musculoskeletal diseases,0.0
