,Zimbabwe,source,target,value
438,Benin,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.1
439,Benin,Noncommunicable diseases,Mental and substance use disorders,0.1
440,Benin,Noncommunicable diseases,Neurological conditions,0.8
441,Benin,Noncommunicable diseases,Sense organ diseases,0.0
442,Benin,Noncommunicable diseases,Cardiovascular diseases,9.4
443,Benin,Noncommunicable diseases,Respiratory diseases,1.7
444,Benin,Noncommunicable diseases,Digestive diseases,3.2
445,Benin,Noncommunicable diseases,Genitourinary diseases,1.4
446,Benin,Noncommunicable diseases,Skin diseases,0.1
447,Benin,Noncommunicable diseases,Musculoskeletal diseases,0.0
448,Benin,Noncommunicable diseases,Congenital anomalies,1.4
449,Benin,Noncommunicable diseases,Oral conditions,0.0
450,Bhutan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",1.6
451,Bhutan,All Causes,Noncommunicable diseases,1.9
452,Bhutan,All Causes,Injuries,0.5
454,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.8
455,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.4
456,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
457,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.4
458,Bhutan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
460,Bhutan,Noncommunicable diseases,Malignant neoplasms,0.3
461,Bhutan,Noncommunicable diseases,Other neoplasms,0.0
462,Bhutan,Noncommunicable diseases,Diabetes mellitus,0.1
463,Bhutan,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
464,Bhutan,Noncommunicable diseases,Mental and substance use disorders,0.0
465,Bhutan,Noncommunicable diseases,Neurological conditions,0.1
466,Bhutan,Noncommunicable diseases,Sense organ diseases,0.0
467,Bhutan,Noncommunicable diseases,Cardiovascular diseases,0.7
468,Bhutan,Noncommunicable diseases,Respiratory diseases,0.4
469,Bhutan,Noncommunicable diseases,Digestive diseases,0.2
470,Bhutan,Noncommunicable diseases,Genitourinary diseases,0.1
471,Bhutan,Noncommunicable diseases,Skin diseases,0.0
472,Bhutan,Noncommunicable diseases,Musculoskeletal diseases,0.0
473,Bhutan,Noncommunicable diseases,Congenital anomalies,0.1
474,Bhutan,Noncommunicable diseases,Oral conditions,0.0
475,Bolivia (Plurinational State of),All Causes,"Communicable, maternal, perinatal and nutritional conditions",25.6
476,Bolivia (Plurinational State of),All Causes,Noncommunicable diseases,35.6
477,Bolivia (Plurinational State of),All Causes,Injuries,5.7
479,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,9.6
480,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,7.6
481,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.5
482,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,6.6
483,Bolivia (Plurinational State of),"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,1.3
485,Bolivia (Plurinational State of),Noncommunicable diseases,Malignant neoplasms,5.9
486,Bolivia (Plurinational State of),Noncommunicable diseases,Other neoplasms,0.0
487,Bolivia (Plurinational State of),Noncommunicable diseases,Diabetes mellitus,2.5
488,Bolivia (Plurinational State of),Noncommunicable diseases,"Endocrine, blood, immune disorders",0.3
489,Bolivia (Plurinational State of),Noncommunicable diseases,Mental and substance use disorders,0.5
490,Bolivia (Plurinational State of),Noncommunicable diseases,Neurological conditions,1.5
491,Bolivia (Plurinational State of),Noncommunicable diseases,Sense organ diseases,0.0
492,Bolivia (Plurinational State of),Noncommunicable diseases,Cardiovascular diseases,12.5
493,Bolivia (Plurinational State of),Noncommunicable diseases,Respiratory diseases,2.8
494,Bolivia (Plurinational State of),Noncommunicable diseases,Digestive diseases,4.9
495,Bolivia (Plurinational State of),Noncommunicable diseases,Genitourinary diseases,2.8
496,Bolivia (Plurinational State of),Noncommunicable diseases,Skin diseases,0.0
497,Bolivia (Plurinational State of),Noncommunicable diseases,Musculoskeletal diseases,0.1
498,Bolivia (Plurinational State of),Noncommunicable diseases,Congenital anomalies,1.8
499,Bolivia (Plurinational State of),Noncommunicable diseases,Oral conditions,0.0
500,Bosnia and Herzegovina,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.9
501,Bosnia and Herzegovina,All Causes,Noncommunicable diseases,25.7
502,Bosnia and Herzegovina,All Causes,Injuries,1.8
504,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.3
505,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.4
506,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
507,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
508,Bosnia and Herzegovina,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
510,Bosnia and Herzegovina,Noncommunicable diseases,Malignant neoplasms,5.9
511,Bosnia and Herzegovina,Noncommunicable diseases,Other neoplasms,0.0
512,Bosnia and Herzegovina,Noncommunicable diseases,Diabetes mellitus,0.9
513,Bosnia and Herzegovina,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
514,Bosnia and Herzegovina,Noncommunicable diseases,Mental and substance use disorders,0.2
515,Bosnia and Herzegovina,Noncommunicable diseases,Neurological conditions,1.0
516,Bosnia and Herzegovina,Noncommunicable diseases,Sense organ diseases,0.0
517,Bosnia and Herzegovina,Noncommunicable diseases,Cardiovascular diseases,14.7
518,Bosnia and Herzegovina,Noncommunicable diseases,Respiratory diseases,1.1
519,Bosnia and Herzegovina,Noncommunicable diseases,Digestive diseases,1.2
520,Bosnia and Herzegovina,Noncommunicable diseases,Genitourinary diseases,0.5
521,Bosnia and Herzegovina,Noncommunicable diseases,Skin diseases,0.0
522,Bosnia and Herzegovina,Noncommunicable diseases,Musculoskeletal diseases,0.0
523,Bosnia and Herzegovina,Noncommunicable diseases,Congenital anomalies,0.1
524,Bosnia and Herzegovina,Noncommunicable diseases,Oral conditions,0.0
525,Botswana,All Causes,"Communicable, maternal, perinatal and nutritional conditions",19.0
526,Botswana,All Causes,Noncommunicable diseases,7.7
527,Botswana,All Causes,Injuries,2.1
529,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,16.6
530,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.8
531,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
532,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.3
533,Botswana,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.2
535,Botswana,Noncommunicable diseases,Malignant neoplasms,0.7
536,Botswana,Noncommunicable diseases,Other neoplasms,0.0
537,Botswana,Noncommunicable diseases,Diabetes mellitus,0.8
538,Botswana,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
539,Botswana,Noncommunicable diseases,Mental and substance use disorders,0.1
540,Botswana,Noncommunicable diseases,Neurological conditions,0.2
541,Botswana,Noncommunicable diseases,Sense organ diseases,0.0
542,Botswana,Noncommunicable diseases,Cardiovascular diseases,3.4
543,Botswana,Noncommunicable diseases,Respiratory diseases,0.9
544,Botswana,Noncommunicable diseases,Digestive diseases,1.1
545,Botswana,Noncommunicable diseases,Genitourinary diseases,0.4
546,Botswana,Noncommunicable diseases,Skin diseases,0.0
547,Botswana,Noncommunicable diseases,Musculoskeletal diseases,0.0
548,Botswana,Noncommunicable diseases,Congenital anomalies,0.1
549,Botswana,Noncommunicable diseases,Oral conditions,0.0
550,Brazil,All Causes,"Communicable, maternal, perinatal and nutritional conditions",178.5
551,Brazil,All Causes,Noncommunicable diseases,685.3
552,Brazil,All Causes,Injuries,127.4
554,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,61.0
555,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,46.1
556,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2.1
557,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,55.5
558,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,13.7
560,Brazil,Noncommunicable diseases,Malignant neoplasms,142.3
561,Brazil,Noncommunicable diseases,Other neoplasms,1.6
562,Brazil,Noncommunicable diseases,Diabetes mellitus,35.4
563,Brazil,Noncommunicable diseases,"Endocrine, blood, immune disorders",9.7
564,Brazil,Noncommunicable diseases,Mental and substance use disorders,7.0
565,Brazil,Noncommunicable diseases,Neurological conditions,11.9
566,Brazil,Noncommunicable diseases,Sense organ diseases,0.0
567,Brazil,Noncommunicable diseases,Cardiovascular diseases,300.6
568,Brazil,Noncommunicable diseases,Respiratory diseases,77.8
569,Brazil,Noncommunicable diseases,Digestive diseases,50.9
570,Brazil,Noncommunicable diseases,Genitourinary diseases,23.3
571,Brazil,Noncommunicable diseases,Skin diseases,2.1
572,Brazil,Noncommunicable diseases,Musculoskeletal diseases,2.8
573,Brazil,Noncommunicable diseases,Congenital anomalies,19.4
574,Brazil,Noncommunicable diseases,Oral conditions,0.0
575,Brunei Darussalam,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
576,Brunei Darussalam,All Causes,Noncommunicable diseases,0.9
577,Brunei Darussalam,All Causes,Injuries,0.1
579,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
580,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.0
581,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
582,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
583,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
585,Brunei Darussalam,Noncommunicable diseases,Malignant neoplasms,0.2
586,Brunei Darussalam,Noncommunicable diseases,Other neoplasms,0.0
587,Brunei Darussalam,Noncommunicable diseases,Diabetes mellitus,0.1
588,Brunei Darussalam,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
589,Brunei Darussalam,Noncommunicable diseases,Mental and substance use disorders,0.0
590,Brunei Darussalam,Noncommunicable diseases,Neurological conditions,0.0
591,Brunei Darussalam,Noncommunicable diseases,Sense organ diseases,0.0
592,Brunei Darussalam,Noncommunicable diseases,Cardiovascular diseases,0.3
593,Brunei Darussalam,Noncommunicable diseases,Respiratory diseases,0.1
594,Brunei Darussalam,Noncommunicable diseases,Digestive diseases,0.0
595,Brunei Darussalam,Noncommunicable diseases,Genitourinary diseases,0.1
596,Brunei Darussalam,Noncommunicable diseases,Skin diseases,0.0
597,Brunei Darussalam,Noncommunicable diseases,Musculoskeletal diseases,0.0
598,Brunei Darussalam,Noncommunicable diseases,Congenital anomalies,0.0
599,Brunei Darussalam,Noncommunicable diseases,Oral conditions,0.0
600,Bulgaria,All Causes,"Communicable, maternal, perinatal and nutritional conditions",3.7
601,Bulgaria,All Causes,Noncommunicable diseases,107.2
602,Bulgaria,All Causes,Injuries,4.5
604,Bulgaria,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.8
605,Bulgaria,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.5
606,Bulgaria,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
607,Bulgaria,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.3
608,Bulgaria,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.1
610,Bulgaria,Noncommunicable diseases,Malignant neoplasms,15.8
611,Bulgaria,Noncommunicable diseases,Other neoplasms,0.1
612,Bulgaria,Noncommunicable diseases,Diabetes mellitus,1.9
613,Bulgaria,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
614,Bulgaria,Noncommunicable diseases,Mental and substance use disorders,0.2
615,Bulgaria,Noncommunicable diseases,Neurological conditions,0.8
616,Bulgaria,Noncommunicable diseases,Sense organ diseases,0.0
617,Bulgaria,Noncommunicable diseases,Cardiovascular diseases,79.7
618,Bulgaria,Noncommunicable diseases,Respiratory diseases,3.7
619,Bulgaria,Noncommunicable diseases,Digestive diseases,3.1
620,Bulgaria,Noncommunicable diseases,Genitourinary diseases,1.3
621,Bulgaria,Noncommunicable diseases,Skin diseases,0.0
622,Bulgaria,Noncommunicable diseases,Musculoskeletal diseases,0.0
623,Bulgaria,Noncommunicable diseases,Congenital anomalies,0.3
624,Bulgaria,Noncommunicable diseases,Oral conditions,0.0
625,Burkina Faso,All Causes,"Communicable, maternal, perinatal and nutritional conditions",122.0
626,Burkina Faso,All Causes,Noncommunicable diseases,35.3
627,Burkina Faso,All Causes,Injuries,9.6
629,Burkina Faso,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,82.9
630,Burkina Faso,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,15.5
631,Burkina Faso,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2.2
632,Burkina Faso,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,18.6
633,Burkina Faso,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,2.8
635,Burkina Faso,Noncommunicable diseases,Malignant neoplasms,5.3
636,Burkina Faso,Noncommunicable diseases,Other neoplasms,0.0
637,Burkina Faso,Noncommunicable diseases,Diabetes mellitus,1.8
638,Burkina Faso,Noncommunicable diseases,"Endocrine, blood, immune disorders",3.5
639,Burkina Faso,Noncommunicable diseases,Mental and substance use disorders,0.2
640,Burkina Faso,Noncommunicable diseases,Neurological conditions,1.1
641,Burkina Faso,Noncommunicable diseases,Sense organ diseases,0.0
642,Burkina Faso,Noncommunicable diseases,Cardiovascular diseases,12.4
643,Burkina Faso,Noncommunicable diseases,Respiratory diseases,1.9
644,Burkina Faso,Noncommunicable diseases,Digestive diseases,4.8
645,Burkina Faso,Noncommunicable diseases,Genitourinary diseases,2.1
646,Burkina Faso,Noncommunicable diseases,Skin diseases,0.1
647,Burkina Faso,Noncommunicable diseases,Musculoskeletal diseases,0.0
648,Burkina Faso,Noncommunicable diseases,Congenital anomalies,2.2
649,Burkina Faso,Noncommunicable diseases,Oral conditions,0.0
650,Burundi,All Causes,"Communicable, maternal, perinatal and nutritional conditions",71.3
651,Burundi,All Causes,Noncommunicable diseases,22.6
652,Burundi,All Causes,Injuries,19.6
654,Burundi,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,45.1
655,Burundi,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,10.4
